1751;supply_node;3016.00;11.12;980.00;2.04;0
1751;supply_node;3020.00;10.73;963.00;4.98;0
1751;supply_node;3022.00;11.82;998.00;2.73;0
1752;air_base;3005.00;10.45;1031.00;5.71;0
1752;bunker;3023.00;10.78;1028.00;3.54;0
1752;anti_air_building;3025.00;10.65;1026.00;6.21;0
1752;anti_air_building;3024.00;10.73;1033.00;2.59;0
1752;anti_air_building;3024.00;10.75;1031.00;4.15;0
1752;synthetic_refinery;3016.00;10.88;1027.00;1.99;0
1752;fuel_silo;3035.00;10.68;1024.00;3.20;0
1752;nuclear_reactor;3020.00;10.80;1024.00;1.55;0
1752;schools;3015.00;10.05;1032.00;1.65;0
1752;offices;3016.00;10.70;1030.00;5.77;0
1752;hospitals;3023.00;10.78;1028.00;2.16;0
1752;barracks;3032.00;10.50;1018.00;6.28;0
1752;prisons;2994.00;10.55;1033.00;1.55;0
1752;supply_node;3020.00;10.80;1028.00;2.04;0
1754;bunker;4068.00;10.95;1170.00;5.26;0
1754;coastal_bunker;4067.00;9.55;1173.00;-1.89;0
1754;dockyard;4066.00;10.20;1170.00;-1.89;0
1754;synthetic_refinery;4070.00;10.32;1170.00;6.28;0
1754;schools;4070.00;10.30;1169.00;5.93;0
1754;offices;4071.00;10.23;1171.00;3.78;0
1754;prisons;4070.00;10.18;1172.00;5.84;0
1754;supply_node;4069.00;10.40;1171.00;5.93;0
1755;bunker;4138.00;10.30;1153.00;3.10;0
1756;air_base;4130.00;10.32;1148.00;4.05;0
1756;naval_base;4133.00;9.50;1142.00;-0.24;2490
1756;bunker;4132.00;10.45;1144.00;5.77;0
1756;coastal_bunker;4131.00;9.50;1143.00;-0.24;0
1756;dockyard;4131.00;9.50;1143.00;-0.24;0
1756;anti_air_building;4131.00;10.38;1147.00;5.77;0
1756;anti_air_building;4127.00;10.40;1147.00;2.16;0
1756;anti_air_building;4131.00;10.48;1145.00;6.28;0
1756;offices;4130.00;10.32;1148.00;1.61;0
1756;hospitals;4127.00;10.40;1147.00;1.72;0
1756;barracks;4130.00;10.43;1145.00;5.84;0
1756;prisons;4132.00;10.45;1144.00;2.22;0
1756;supply_node;4130.00;10.28;1147.00;3.68;0
1757;arms_factory;4195.00;10.93;1140.00;1.48;0
1757;arms_factory;4197.00;11.65;1140.00;4.14;0
1757;arms_factory;4198.00;11.12;1142.00;5.71;0
1757;arms_factory;4197.00;11.65;1140.00;3.54;0
1757;arms_factory;4198.00;11.50;1140.00;6.21;0
1757;arms_factory;4197.00;11.15;1139.00;2.59;0
1757;industrial_complex;4199.00;11.32;1140.00;4.15;0
1757;industrial_complex;4197.00;11.15;1139.00;1.99;0
1757;industrial_complex;4199.00;10.88;1139.00;3.20;0
1757;industrial_complex;4201.00;11.20;1140.00;1.04;0
1757;industrial_complex;4199.00;10.88;1139.00;4.05;0
1757;industrial_complex;4200.00;11.00;1139.00;5.26;0
1757;air_base;4200.00;11.00;1139.00;3.10;0
1757;bunker;4195.00;10.93;1140.00;1.04;0
1757;coastal_bunker;4190.00;10.23;1142.00;-3.14;0
1757;dockyard;4199.00;10.57;1138.00;0.79;0
1757;anti_air_building;4200.00;11.78;1141.00;1.65;0
1757;anti_air_building;4196.00;11.25;1140.00;5.77;0
1757;anti_air_building;4197.00;11.65;1140.00;2.16;0
1757;synthetic_refinery;4198.00;10.57;1138.00;6.28;0
1757;fuel_silo;4198.00;11.50;1140.00;1.55;0
1757;radar_station;4198.00;10.57;1138.00;4.22;0
1757;nuclear_reactor;4201.00;11.07;1139.00;4.72;0
1757;schools;4200.00;11.00;1139.00;5.93;0
1757;offices;4195.00;10.93;1140.00;3.78;0
1757;hospitals;4199.00;11.80;1141.00;1.61;0
1757;barracks;4195.00;10.93;1140.00;1.72;0
1757;prisons;4199.00;11.80;1141.00;5.84;0
1757;supply_node;4196.00;11.25;1140.00;5.93;0
1758;prisons;2630.00;11.95;1791.00;5.84;0
1758;supply_node;2627.00;10.55;1786.00;3.68;0
1759;air_base;2589.00;10.75;1799.00;1.55;0
1759;naval_base;2572.00;10.07;1799.00;-3.34;8819
1759;naval_base;2589.00;11.15;1801.00;-3.14;8819
1759;bunker;2585.00;11.03;1791.00;1.55;0
1759;coastal_bunker;2582.00;10.82;1801.00;-3.14;0
1759;synthetic_refinery;2580.00;10.98;1791.00;1.71;0
1759;radar_station;2583.00;10.80;1800.00;5.93;0
1759;schools;2586.00;10.50;1798.00;4.29;0
1759;offices;2582.00;10.38;1797.00;0.67;0
1759;hospitals;2574.00;10.68;1797.00;2.22;0
1759;supply_node;2574.00;10.32;1795.00;3.22;0
1759;supply_node;2586.00;10.55;1796.00;4.70;0
1760;naval_base;2645.00;10.85;1805.00;-3.14;5531
1760;bunker;2644.00;11.07;1803.00;1.55;0
1760;coastal_bunker;2652.00;10.60;1808.00;-3.14;0
1760;dockyard;2648.00;9.62;1808.00;-3.14;0
1760;radar_station;2650.00;10.73;1803.00;1.72;0
1760;supply_node;2647.00;11.23;1803.00;6.11;0
1761;air_base;2651.00;11.78;1778.00;6.28;0
1761;bunker;2652.00;11.93;1780.00;4.22;0
1761;synthetic_refinery;2653.00;12.00;1781.00;2.66;0
1761;nuclear_reactor;2662.00;11.68;1778.00;2.22;0
1761;schools;2656.00;11.18;1777.00;5.23;0
1761;offices;2659.00;10.73;1775.00;0.16;0
1761;barracks;2659.00;11.43;1781.00;0.67;0
1761;prisons;2658.00;12.00;1777.00;2.22;0
1761;supply_node;2653.00;11.55;1779.00;0.29;0
1762;arms_factory;2844.00;11.48;2019.00;4.05;0
1762;arms_factory;2838.00;11.15;2022.00;5.26;0
1762;arms_factory;2850.00;10.95;2020.00;3.10;0
1762;arms_factory;2837.00;10.82;2020.00;5.77;0
1762;arms_factory;2833.00;11.10;2023.00;1.04;0
1762;arms_factory;2845.00;11.78;2021.00;3.71;0
1762;industrial_complex;2840.00;11.18;2020.00;1.55;0
1762;industrial_complex;2834.00;11.32;2024.00;1.65;0
1762;industrial_complex;2848.00;11.10;2021.00;5.77;0
1762;industrial_complex;2842.00;11.07;2020.00;2.16;0
1762;industrial_complex;2837.00;11.15;2024.00;6.28;0
1762;industrial_complex;2851.00;11.07;2021.00;1.55;0
1762;air_base;2856.00;10.90;2015.00;4.22;0
1762;bunker;2833.00;11.32;2025.00;2.05;0
1762;bunker;2829.00;10.75;2019.00;3.26;0
1762;bunker;2846.00;11.85;2021.00;0.00;0
1762;bunker;2836.00;11.07;2020.00;2.66;0
1762;anti_air_building;2850.00;11.07;2023.00;5.33;0
1762;anti_air_building;2856.00;11.07;2016.00;1.71;0
1762;anti_air_building;2832.00;11.28;2026.00;4.72;0
1762;synthetic_refinery;2846.00;11.65;2024.00;5.93;0
1762;fuel_silo;2853.00;10.95;2017.00;3.78;0
1762;radar_station;2832.00;11.53;2018.00;1.61;0
1762;nuclear_reactor;2828.00;10.70;2018.00;0.67;0
1762;schools;2848.00;11.10;2019.00;2.22;0
1762;offices;2835.00;11.28;2019.00;4.89;0
1762;hospitals;2831.00;11.40;2018.00;2.73;0
1762;barracks;2851.00;10.85;2019.00;5.40;0
1762;prisons;2843.00;11.48;2019.00;0.67;0
1762;supply_node;2828.00;10.78;2017.00;1.35;0
1762;supply_node;2833.00;11.10;2023.00;5.40;0
1762;supply_node;2850.00;10.95;2020.00;3.52;0
1763;arms_factory;2844.00;10.70;2010.00;3.10;0
1763;arms_factory;2836.00;10.93;2009.00;5.77;0
1763;arms_factory;2829.00;10.75;2007.00;1.04;0
1763;arms_factory;2831.00;10.85;2012.00;3.71;0
1763;arms_factory;2841.00;11.28;2013.00;1.55;0
1763;arms_factory;2841.00;11.28;2013.00;1.65;0
1763;industrial_complex;2838.00;11.18;2014.00;5.77;0
1763;industrial_complex;2832.00;10.73;2007.00;2.16;0
1763;industrial_complex;2833.00;10.93;2007.00;6.28;0
1763;industrial_complex;2830.00;10.85;2010.00;1.55;0
1763;industrial_complex;2830.00;10.85;2010.00;4.22;0
1763;industrial_complex;2844.00;10.70;2010.00;2.05;0
1763;air_base;2839.00;11.32;2012.00;3.26;0
1763;bunker;2839.00;11.32;2012.00;0.00;0
1763;bunker;2830.00;10.85;2010.00;2.66;0
1763;bunker;2842.00;10.85;2011.00;5.33;0
1763;anti_air_building;2829.00;10.85;2008.00;1.71;0
1763;anti_air_building;2838.00;11.18;2014.00;4.72;0
1763;anti_air_building;2840.00;11.10;2014.00;5.93;0
1763;synthetic_refinery;2836.00;10.73;2011.00;3.78;0
1763;fuel_silo;2836.00;10.73;2011.00;1.61;0
1763;radar_station;2834.00;11.05;2008.00;1.72;0
1763;nuclear_reactor;2832.00;10.73;2013.00;2.22;0
1763;schools;2840.00;11.10;2014.00;4.89;0
1763;offices;2829.00;10.95;2009.00;2.73;0
1763;hospitals;2839.00;10.93;2015.00;5.40;0
1763;barracks;2839.00;10.93;2015.00;0.67;0
1763;prisons;2834.00;11.05;2008.00;4.79;0
1763;supply_node;2828.00;10.78;2010.00;5.40;0
1763;supply_node;2835.00;10.62;2011.00;0.59;0
1763;supply_node;2844.00;11.00;2013.00;3.52;0
1765;naval_base;3966.00;10.15;1312.00;-3.55;5960
1765;bunker;3962.00;11.18;1307.00;2.22;0
1765;bunker;3968.00;10.70;1304.00;5.23;0
1765;coastal_bunker;3964.00;10.12;1313.00;-3.55;0
1765;supply_node;3962.00;11.18;1307.00;1.54;0
1766;barracks;3972.00;11.53;1290.00;1.85;0
1766;supply_node;3963.00;12.12;1294.00;1.77;0
1767;air_base;3993.00;10.68;1253.00;1.61;0
1767;naval_base;3979.00;9.50;1258.00;-0.59;812
1767;bunker;3992.00;11.32;1259.00;2.22;0
1767;bunker;3987.00;10.40;1251.00;4.89;0
1767;coastal_bunker;3984.00;9.50;1250.00;-0.59;0
1767;synthetic_refinery;3988.00;11.45;1253.00;4.35;0
1767;hospitals;3988.00;11.30;1250.00;3.41;0
1767;supply_node;3984.00;10.55;1254.00;3.25;0
1767;supply_node;3988.00;11.50;1260.00;4.66;0
1768;naval_base;4030.00;10.18;1192.00;-0.59;2689
1768;naval_base;4018.00;9.78;1201.00;-0.13;2689
1768;naval_base;4019.00;9.62;1200.00;-0.79;2689
1768;bunker;4022.00;10.35;1200.00;0.67;0
1768;bunker;4029.00;10.75;1196.00;4.89;0
1768;coastal_bunker;4030.00;10.18;1192.00;-0.59;0
1768;coastal_bunker;4014.00;9.50;1205.00;-1.82;0
1768;coastal_bunker;4022.00;9.90;1198.00;-0.79;0
1768;radar_station;4023.00;11.57;1202.00;5.91;0
1768;hospitals;4026.00;10.90;1199.00;1.85;0
1768;supply_node;4016.00;10.23;1206.00;1.01;0
1769;air_base;4043.00;10.28;1242.00;5.23;0
1769;bunker;4024.00;10.20;1235.00;4.29;0
1769;bunker;4032.00;10.20;1234.00;2.22;0
1769;dockyard;4044.00;10.30;1237.00;0.79;0
1769;synthetic_refinery;4043.00;10.20;1237.00;6.00;0
1769;radar_station;4026.00;10.20;1232.00;5.40;0
1769;nuclear_reactor;4029.00;10.20;1232.00;5.91;0
1769;offices;4031.00;10.20;1237.00;4.96;0
1769;hospitals;4030.00;10.20;1232.00;2.80;0
1769;supply_node;4043.00;10.20;1239.00;2.24;0
1769;supply_node;4034.00;10.20;1234.00;3.71;0
1770;naval_base;4056.00;9.88;1225.00;-3.73;5615
1770;bunker;4029.00;10.20;1220.00;2.73;0
1770;dockyard;4057.00;9.95;1225.00;-3.73;0
1770;nuclear_reactor;4033.00;10.20;1219.00;3.41;0
1770;schools;4042.00;10.20;1220.00;1.25;0
1770;prisons;4033.00;10.20;1222.00;5.98;0
1770;supply_node;4040.00;10.20;1221.00;3.49;0
1771;air_base;4048.00;10.28;1218.00;2.22;0
1771;radar_station;4049.00;10.23;1219.00;4.45;0
1771;nuclear_reactor;4048.00;10.00;1217.00;4.96;0
1771;barracks;4048.00;10.20;1219.00;3.41;0
1771;prisons;4048.00;10.28;1218.00;6.07;0
1772;arms_factory;2787.00;10.60;1986.00;5.93;0
1772;arms_factory;2758.00;12.05;1985.00;3.78;0
1772;arms_factory;2785.00;10.93;1987.00;1.61;0
1772;arms_factory;2781.00;10.98;1986.00;1.72;0
1772;arms_factory;2783.00;10.80;1986.00;5.84;0
1772;arms_factory;2761.00;12.00;1986.00;2.22;0
1772;air_base;2773.00;11.70;1984.00;2.73;0
1772;bunker;2774.00;12.03;1993.00;5.40;0
1772;bunker;2766.00;11.93;1984.00;0.67;0
1772;bunker;2780.00;10.60;1982.00;4.79;0
1772;bunker;2785.00;10.57;1980.00;3.84;0
1772;bunker;2759.00;12.32;1986.00;5.40;0
1772;bunker;2779.00;11.43;1992.00;1.78;0
1772;bunker;2769.00;11.80;1991.00;4.45;0
1772;bunker;2775.00;11.35;1976.00;1.18;0
1772;synthetic_refinery;2778.00;11.12;1991.00;5.91;0
1772;fuel_silo;2764.00;12.28;1988.00;2.29;0
1772;radar_station;2773.00;11.75;1986.00;4.96;0
1772;nuclear_reactor;2763.00;12.28;1987.00;5.47;0
1772;schools;2787.00;10.53;1982.00;1.85;0
1772;offices;2764.00;12.28;1989.00;3.41;0
1772;hospitals;2787.00;10.57;1980.00;1.25;0
1772;barracks;2782.00;10.70;1983.00;2.46;0
1772;prisons;2787.00;10.53;1983.00;0.30;0
1772;supply_node;2779.00;10.60;1982.00;1.01;0
1772;supply_node;2757.00;12.40;1986.00;2.49;0
1772;supply_node;2765.00;12.40;1990.00;5.43;0
1772;supply_node;2765.00;11.45;1983.00;3.19;0
1772;supply_node;2774.00;12.10;1978.00;4.66;0
1772;supply_node;2787.00;10.53;1983.00;3.90;0
1772;supply_node;2781.00;11.57;1989.00;0.55;0
1772;supply_node;2773.00;11.12;1989.00;3.49;0
1773;arms_factory;3214.00;10.20;1723.00;1.61;0
1773;arms_factory;3221.00;9.93;1714.00;1.72;0
1773;arms_factory;3221.00;10.18;1718.00;5.84;0
1773;arms_factory;3212.00;10.20;1716.00;2.22;0
1773;arms_factory;3221.00;10.20;1709.00;5.23;0
1773;arms_factory;3218.00;10.18;1713.00;0.16;0
1773;air_base;3224.00;10.07;1716.00;0.67;0
1773;bunker;3214.00;10.20;1722.00;3.84;0
1773;bunker;3217.00;10.10;1710.00;1.78;0
1773;anti_air_building;3220.00;10.00;1715.00;4.45;0
1773;anti_air_building;3220.00;10.07;1712.00;1.18;0
1773;anti_air_building;3214.00;10.20;1713.00;2.39;0
1773;synthetic_refinery;3218.00;10.18;1710.00;0.23;0
1773;fuel_silo;3217.00;10.20;1714.00;4.35;0
1773;nuclear_reactor;3214.00;10.20;1722.00;6.07;0
1773;schools;3214.00;10.20;1719.00;1.34;0
1773;offices;3214.00;10.20;1720.00;5.47;0
1773;hospitals;3216.00;10.20;1715.00;1.85;0
1773;barracks;3221.00;10.20;1719.00;3.41;0
1773;prisons;3219.00;10.18;1712.00;1.25;0
1773;supply_node;3213.00;10.15;1711.00;1.77;0
1773;supply_node;3216.00;10.20;1715.00;3.25;0
1773;supply_node;3217.00;10.20;1722.00;1.01;0
1773;supply_node;3226.00;9.88;1712.00;2.49;0
1774;air_base;3203.00;10.20;1730.00;6.00;0
1774;bunker;3205.00;10.20;1717.00;3.84;0
1774;bunker;3198.00;10.20;1724.00;5.40;0
1774;bunker;3206.00;10.20;1722.00;1.78;0
1774;bunker;3199.00;10.20;1726.00;4.45;0
1774;anti_air_building;3199.00;10.20;1719.00;1.18;0
1774;anti_air_building;3194.00;10.23;1721.00;2.39;0
1774;anti_air_building;3200.00;10.20;1726.00;0.23;0
1774;synthetic_refinery;3206.00;10.20;1724.00;4.35;0
1774;fuel_silo;3205.00;10.20;1715.00;5.91;0
1774;radar_station;3207.00;10.20;1719.00;2.29;0
1774;nuclear_reactor;3194.00;10.20;1725.00;1.34;0
1774;schools;3197.00;10.20;1726.00;5.47;0
1774;offices;3193.00;10.25;1721.00;1.85;0
1774;hospitals;3203.00;10.20;1723.00;3.41;0
1774;barracks;3204.00;10.20;1727.00;1.25;0
1774;prisons;3206.00;10.20;1714.00;2.46;0
1774;supply_node;3204.00;10.20;1715.00;3.25;0
1774;supply_node;3201.00;10.20;1728.00;1.01;0
1774;supply_node;3195.00;10.20;1723.00;2.49;0
1774;supply_node;3207.00;10.20;1722.00;5.43;0
1775;arms_factory;3211.00;10.25;1733.00;5.23;0
1775;arms_factory;3198.00;10.20;1739.00;0.16;0
1775;arms_factory;3213.00;9.68;1741.00;4.29;0
1775;arms_factory;3202.00;10.18;1745.00;0.67;0
1775;arms_factory;3213.00;10.20;1738.00;2.22;0
1775;arms_factory;3216.00;10.20;1732.00;4.89;0
1775;industrial_complex;3198.00;10.20;1740.00;2.73;0
1775;industrial_complex;3213.00;9.90;1742.00;5.40;0
1775;industrial_complex;3201.00;10.20;1744.00;0.67;0
1775;industrial_complex;3209.00;10.20;1737.00;4.79;0
1775;industrial_complex;3213.00;10.18;1733.00;6.00;0
1775;industrial_complex;3200.00;10.20;1739.00;3.84;0
1775;air_base;3214.00;9.75;1741.00;5.40;0
1775;bunker;3203.00;10.18;1745.00;1.78;0
1775;bunker;3199.00;10.20;1738.00;4.45;0
1775;bunker;3215.00;10.20;1730.00;1.18;0
1775;bunker;3213.00;9.68;1741.00;2.39;0
1775;anti_air_building;3203.00;10.20;1744.00;4.35;0
1775;anti_air_building;3204.00;10.20;1740.00;5.91;0
1775;anti_air_building;3214.00;10.15;1733.00;2.29;0
1775;synthetic_refinery;3202.00;10.20;1739.00;4.96;0
1775;fuel_silo;3214.00;10.20;1743.00;2.80;0
1775;radar_station;3207.00;9.75;1732.00;2.90;0
1775;nuclear_reactor;3215.00;10.20;1731.00;3.41;0
1775;schools;3199.00;10.20;1741.00;1.25;0
1775;offices;3215.00;10.20;1743.00;2.46;0
1775;hospitals;3207.00;9.50;1733.00;0.30;0
1775;barracks;3206.00;10.20;1741.00;1.85;0
1775;prisons;3211.00;10.23;1732.00;5.98;0
1775;supply_node;3197.00;10.20;1739.00;5.43;0
1775;supply_node;3213.00;10.18;1732.00;3.19;0
1775;supply_node;3203.00;10.20;1742.00;4.66;0
1775;supply_node;3203.00;10.18;1735.00;1.31;0
1775;supply_node;3212.00;10.20;1743.00;3.90;0
1776;air_base;3193.00;10.18;1736.00;4.45;0
1776;bunker;3192.00;10.18;1733.00;1.18;0
1776;bunker;3190.00;10.20;1739.00;2.39;0
1776;synthetic_refinery;3194.00;10.12;1733.00;2.29;0
1776;fuel_silo;3190.00;10.20;1733.00;4.96;0
1776;radar_station;3190.00;10.25;1732.00;2.80;0
1776;nuclear_reactor;3190.00;10.20;1735.00;1.85;0
1776;schools;3193.00;10.12;1734.00;3.41;0
1776;offices;3194.00;10.12;1733.00;1.25;0
1776;barracks;3190.00;10.20;1737.00;0.30;0
1776;prisons;3192.00;10.18;1735.00;1.85;0
1776;supply_node;3192.00;10.20;1738.00;2.49;0
1776;supply_node;3190.00;10.20;1734.00;5.43;0
1777;air_base;3185.00;10.23;1738.00;2.39;0
1777;bunker;3182.00;10.10;1738.00;0.23;0
1777;bunker;3182.00;10.30;1732.00;4.35;0
1777;anti_air_building;3183.00;10.28;1732.00;5.91;0
1777;anti_air_building;3185.00;10.25;1731.00;2.29;0
1777;anti_air_building;3182.00;10.25;1735.00;4.96;0
1777;synthetic_refinery;3181.00;10.20;1735.00;2.80;0
1777;fuel_silo;3184.00;10.32;1737.00;2.90;0
1777;radar_station;3181.00;10.20;1737.00;0.74;0
1777;nuclear_reactor;3178.00;10.28;1737.00;1.25;0
1777;schools;3184.00;10.30;1736.00;2.46;0
1777;offices;3186.00;10.23;1729.00;0.30;0
1777;hospitals;3185.00;10.28;1729.00;1.85;0
1777;barracks;3183.00;10.30;1735.00;5.98;0
1777;prisons;3183.00;10.30;1734.00;0.90;0
1777;supply_node;3185.00;10.28;1729.00;3.19;0
1777;supply_node;3180.00;10.20;1736.00;4.66;0
1778;arms_factory;3204.00;10.20;1757.00;2.73;0
1778;arms_factory;3202.00;10.20;1753.00;5.40;0
1778;arms_factory;3208.00;10.20;1753.00;0.67;0
1778;arms_factory;3193.00;10.20;1762.00;4.79;0
1778;arms_factory;3197.00;10.20;1754.00;6.00;0
1778;arms_factory;3207.00;10.20;1754.00;3.84;0
1778;air_base;3204.00;10.20;1749.00;4.35;0
1778;bunker;3209.00;10.20;1749.00;5.91;0
1778;bunker;3197.00;10.20;1758.00;2.29;0
1778;bunker;3195.00;10.20;1755.00;4.96;0
1778;fuel_silo;3203.00;10.20;1752.00;1.34;0
1778;radar_station;3206.00;10.20;1756.00;5.47;0
1778;nuclear_reactor;3204.00;10.20;1751.00;5.98;0
1778;schools;3196.00;10.18;1757.00;0.90;0
1778;offices;3201.00;10.18;1759.00;5.03;0
1778;hospitals;3202.00;10.20;1752.00;0.30;0
1778;barracks;3206.00;10.18;1747.00;2.97;0
1778;prisons;3203.00;10.20;1756.00;0.80;0
1778;supply_node;3198.00;10.20;1752.00;0.55;0
1778;supply_node;3208.00;10.20;1751.00;3.49;0
1778;supply_node;3195.00;10.20;1761.00;6.07;0
1778;supply_node;3203.00;10.20;1758.00;2.73;0
1779;industrial_complex;3200.00;9.75;1796.00;4.45;0
1779;industrial_complex;3211.00;11.93;1787.00;1.18;0
1779;industrial_complex;3204.00;11.80;1791.00;2.39;0
1779;industrial_complex;3195.00;10.95;1797.00;0.23;0
1779;industrial_complex;3212.00;11.00;1779.00;4.35;0
1779;industrial_complex;3203.00;12.28;1793.00;5.91;0
1779;air_base;3201.00;10.78;1797.00;2.29;0
1779;bunker;3211.00;10.48;1780.00;4.96;0
1779;bunker;3199.00;9.50;1795.00;2.80;0
1779;bunker;3207.00;11.78;1791.00;2.90;0
1779;bunker;3205.00;11.12;1787.00;0.74;0
1779;anti_air_building;3201.00;11.43;1792.00;3.41;0
1779;anti_air_building;3210.00;12.12;1787.00;6.07;0
1779;anti_air_building;3213.00;10.85;1781.00;1.34;0
1779;synthetic_refinery;3194.00;11.12;1797.00;5.47;0
1779;fuel_silo;3209.00;11.82;1788.00;1.85;0
1779;radar_station;3204.00;11.50;1784.00;3.41;0
1779;nuclear_reactor;3200.00;10.85;1798.00;5.03;0
1779;schools;3212.00;10.62;1781.00;0.30;0
1779;offices;3203.00;11.90;1790.00;2.97;0
1779;hospitals;3208.00;11.45;1788.00;0.80;0
1779;barracks;3209.00;11.12;1782.00;3.47;0
1779;prisons;3202.00;11.65;1792.00;5.03;0
1779;supply_node;3210.00;10.75;1780.00;6.07;0
1779;supply_node;3197.00;10.68;1796.00;2.73;0
1779;supply_node;3209.00;11.82;1788.00;4.20;0
1782;naval_base;2993.00;10.20;1720.00;-3.46;6011
1782;naval_base;2999.00;10.25;1719.00;-2.82;6011
1782;bunker;2999.00;10.20;1716.00;3.41;0
1782;bunker;2996.00;10.15;1717.00;2.46;0
1782;bunker;2999.00;10.20;1718.00;0.30;0
1782;coastal_bunker;2997.00;10.20;1718.00;-2.82;0
1782;dockyard;2999.00;10.25;1719.00;-2.82;0
1782;offices;2999.00;10.20;1711.00;6.04;0
1782;supply_node;2998.00;10.20;1718.00;0.74;0
1782;supply_node;2998.00;10.20;1714.00;2.91;0
1783;air_base;3005.00;10.20;1717.00;5.47;0
1783;naval_base;3005.00;10.20;1720.00;-3.39;803
1783;bunker;3006.00;10.20;1716.00;1.25;0
1783;bunker;3009.00;10.18;1717.00;0.30;0
1783;dockyard;3007.00;10.20;1719.00;-3.39;0
1783;synthetic_refinery;3008.00;10.20;1716.00;0.80;0
1783;fuel_silo;3009.00;10.20;1715.00;3.47;0
1783;radar_station;3008.00;10.20;1715.00;5.03;0
1783;nuclear_reactor;3009.00;10.18;1718.00;4.08;0
1783;schools;3004.00;10.20;1712.00;1.92;0
1783;offices;3004.00;10.20;1712.00;6.04;0
1783;hospitals;3009.00;10.20;1716.00;0.97;0
1783;barracks;3010.00;10.20;1716.00;3.99;0
1783;prisons;3009.00;10.20;1716.00;0.37;0
1783;supply_node;3011.00;10.23;1717.00;0.74;0
1783;supply_node;3005.00;10.20;1712.00;3.68;0
1783;supply_node;3004.00;10.20;1717.00;0.33;0
1784;bunker;3011.00;10.20;1712.00;2.46;0
1784;bunker;3010.00;10.20;1706.00;1.85;0
1784;anti_air_building;3010.00;10.20;1708.00;5.03;0
1784;anti_air_building;3010.00;10.20;1708.00;0.30;0
1784;anti_air_building;3008.00;10.20;1707.00;2.97;0
1784;synthetic_refinery;3008.00;10.20;1707.00;0.80;0
1784;nuclear_reactor;3009.00;10.20;1709.00;4.08;0
1784;schools;3009.00;10.20;1709.00;1.92;0
1784;offices;3009.00;10.20;1708.00;6.04;0
1784;hospitals;3006.00;10.20;1707.00;0.97;0
1784;barracks;3006.00;10.20;1707.00;3.99;0
1784;supply_node;3009.00;10.20;1708.00;3.68;0
1784;supply_node;3013.00;10.20;1712.00;0.33;0
1787;barracks;3002.00;10.23;1694.00;2.43;0
1788;bunker;2993.00;10.30;1668.00;5.54;0
1788;bunker;2999.00;10.20;1682.00;5.64;0
1788;nuclear_reactor;2994.00;10.30;1669.00;3.64;0
1788;supply_node;2994.00;10.30;1668.00;0.97;0
1788;supply_node;2994.00;10.30;1677.00;5.39;0
1788;supply_node;3000.00;10.20;1683.00;4.62;0
1789;air_base;3279.00;9.80;1638.00;0.80;0
1789;bunker;3279.00;9.82;1640.00;5.03;0
1789;anti_air_building;3278.00;9.50;1637.00;5.64;0
1789;anti_air_building;3279.00;9.50;1637.00;3.47;0
1789;anti_air_building;3279.00;9.80;1638.00;6.14;0
1789;synthetic_refinery;3279.00;9.88;1639.00;2.53;0
1789;fuel_silo;3278.00;9.50;1640.00;4.08;0
1789;radar_station;3279.00;9.82;1640.00;1.92;0
1789;nuclear_reactor;3278.00;9.50;1641.00;2.43;0
1789;schools;3278.00;9.50;1641.00;3.64;0
1789;offices;3278.00;9.50;1637.00;1.48;0
1789;hospitals;3279.00;9.50;1637.00;4.15;0
1789;barracks;3278.00;9.50;1638.00;5.71;0
1789;prisons;3279.00;9.80;1638.00;3.54;0
1789;supply_node;3278.00;9.50;1638.00;3.22;0
1790;arms_factory;2734.00;9.50;2174.00;3.41;0
1790;arms_factory;2731.00;9.50;2180.00;1.25;0
1790;arms_factory;2747.00;10.32;2166.00;2.46;0
1790;arms_factory;2737.00;10.28;2171.00;0.30;0
1790;arms_factory;2736.00;10.23;2175.00;1.85;0
1790;arms_factory;2745.00;10.12;2164.00;5.98;0
1790;industrial_complex;2740.00;10.20;2169.00;0.90;0
1790;industrial_complex;2736.00;10.23;2173.00;5.03;0
1790;industrial_complex;2733.00;9.60;2178.00;0.30;0
1790;industrial_complex;2745.00;10.25;2166.00;2.97;0
1790;industrial_complex;2742.00;10.30;2171.00;0.80;0
1790;industrial_complex;2734.00;9.53;2175.00;3.47;0
1790;air_base;2746.00;10.30;2163.00;5.03;0
1790;bunker;2746.00;10.23;2161.00;3.47;0
1790;coastal_bunker;2738.00;9.50;2168.00;-1.33;0
1790;coastal_bunker;2732.00;9.50;2178.00;-1.57;0
1790;dockyard;2739.00;9.50;2166.00;-1.33;0
1790;anti_air_building;2740.00;10.05;2168.00;1.92;0
1790;anti_air_building;2740.00;10.23;2172.00;6.04;0
1790;anti_air_building;2735.00;10.25;2176.00;0.97;0
1790;synthetic_refinery;2745.00;10.23;2165.00;3.99;0
1790;fuel_silo;2740.00;10.23;2170.00;0.37;0
1790;radar_station;2736.00;10.28;2174.00;3.03;0
1790;nuclear_reactor;2743.00;10.30;2173.00;3.54;0
1790;schools;2730.00;9.65;2181.00;6.21;0
1790;offices;2747.00;10.32;2166.00;1.48;0
1790;hospitals;2736.00;9.65;2171.00;4.15;0
1790;barracks;2740.00;10.23;2175.00;1.99;0
1790;prisons;2745.00;10.12;2164.00;3.20;0
